Hostname,Event_Type,Target_Group,Account_ID,Timestamp
SRV-44.HOLLAND.ORG,User account locked out,Administrators,GUEST\sethford,2026-08-18 15:53:09
LT-68.NORMAN-GREEN.COM,A member was removed from a security-enabled local group,Domain Admins,OLD_DOMAIN.LEGACY.COM\kmartin,2026-08-14 10:56:27
DB-54.WHEELER.COM,A member was removed from a security-enabled local group,Remote Desktop Users,CORP\tiffanyford,2026-08-16 06:17:38
DESKTOP-80.ATKINS.ORG,User account locked out,Marketing_Share,DEV\atate,2026-08-15 10:52:22
EMAIL-01.OLSON.COM,A member was removed from a security-enabled local group,Remote Desktop Users,GUEST\jacquelinesingleton,2026-08-08 18:30:10
DB-77.JOHNSON.INFO,User account locked out,Administrators,CORP\TEMP_hickmancharles,2026-08-29 06:49:39
EMAIL-52.JACKSON.COM,Logon failure,Marketing_Share,GUEST\raymonderic,2026-08-02 10:22:47
SRV-19.BAILEY-SALINAS.COM,A member was added to a security-enabled local group,Administrators,GUEST\andre56,2026-08-06 00:13:37
EMAIL-53.WALKER.INFO,A member was added to a security-enabled global group,Administrators,OLD_DOMAIN.LEGACY.COM\SVC_gutierrezlindsey,2026-08-13 00:43:53
WEB-32.PRICE.COM,A member was added to a security-enabled local group,Administrators,CORP\ehoffman,2026-08-05 18:25:24
WEB-54.WEST-SMITH.COM,A member was added to a security-enabled local group,All_Staff_Read_Only,CORP\zhamilton,2026-08-16 02:18:47
SRV-61.STEVENSON.COM,Logon failure,IT_Helpdesk,CORP\hayesjeffrey,2026-08-09 05:07:56
LT-74.BUCHANAN-HOOVER.BIZ,A member was added to a security-enabled local group,All_Staff_Read_Only,CORP\wigginsjoel,2026-08-26 03:22:07
EMAIL-92.FLORES.ORG,A member was added to a security-enabled global group,Domain Admins,OLD_DOMAIN.LEGACY.COM\robert23,2026-08-05 21:34:55
DB-02.BROWN-PRUITT.NET,A member was added to a security-enabled local group,IT_Helpdesk,GUEST\aliceatkinson,2026-08-20 17:00:53
WEB-91.ALVAREZ.BIZ,Logon failure,Administrators,DEV\SVC_joshuasmith,2026-08-24 20:31:08
DB-09.DAVIS.COM,A member was added to a security-enabled global group,IT_Helpdesk,GUEST\mcdonaldcrystal,2026-08-03 13:58:38
LAPTOP-83.MILLER.NET,A member was added to a security-enabled local group,Marketing_Share,GUEST\SVC_jlam,2026-08-25 19:44:55
LT-98.MCDOWELL-DICKERSON.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,DEV\brittanypitts,2026-08-01 10:22:04
LT-00.LEE-SULLIVAN.COM,A member was added to a security-enabled global group,Domain Admins,DEV\TEMP_mwalker,2026-08-05 15:40:10
DESKTOP-07.FITZPATRICK.COM,Logon failure,Domain Admins,CORP\timmason,2026-08-11 18:42:07
LAPTOP-19.SILVA.NET,A member was removed from a security-enabled local group,Marketing_Share,CORP\stevensavage,2026-08-17 02:21:26
SRV-05.BLAIR.NET,A member was added to a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\SVC_jordanvictor,2026-08-15 01:53:49
DB-94.SCOTT.COM,User account locked out,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\debbie00,2026-08-19 21:23:05
LAPTOP-22.ROBINSON.COM,A member was added to a security-enabled global group,Remote Desktop Users,DEV\ramosyvette,2026-08-02 03:09:44
LT-96.WHITE.COM,A member was removed from a security-enabled local group,Domain Admins,GUEST\wjuarez,2026-08-15 21:17:51
EMAIL-23.OSBORNE.COM,Logon failure,Domain Admins,OLD_DOMAIN.LEGACY.COM\dennisburch,2026-08-10 02:03:22
DESKTOP-33.HARDY-WILLIAMS.COM,A member was removed from a security-enabled local group,IT_Helpdesk,DEV\davidsherman,2026-08-02 03:33:00
LAPTOP-83.STEWART.BIZ,A member was removed from a security-enabled local group,Domain Admins,DEV\TEMP_william57,2026-08-11 15:02:27
DB-36.CHAMBERS-KAISER.COM,User account locked out,Marketing_Share,GUEST\fthompson,2026-08-04 00:13:58
EMAIL-16.CLARK.COM,Logon failure,IT_Helpdesk,GUEST\dcummings,2026-08-10 14:55:01
EMAIL-08.WILSON.NET,A member was added to a security-enabled global group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\lauren49,2026-08-08 18:23:15
LAPTOP-16.WALKER-REEVES.INFO,User account locked out,Marketing_Share,OLD_DOMAIN.LEGACY.COM\williamsrobyn,2026-08-30 11:45:22
LAPTOP-31.HUNTER.COM,A member was added to a security-enabled global group,Administrators,OLD_DOMAIN.LEGACY.COM\nicholasdavis,2026-08-30 13:41:17
LT-87.FERGUSON.COM,A member was removed from a security-enabled local group,Domain Admins,DEV\robertcoffey,2026-08-08 11:06:38
DESKTOP-90.WALLACE-FOSTER.COM,A member was added to a security-enabled local group,Domain Admins,CORP\medinastacie,2026-08-17 22:29:07
LAPTOP-51.WILLIAMS.COM,User account locked out,All_Staff_Read_Only,GUEST\stewartbenjamin,2026-08-17 17:35:29
DB-55.FRY.BIZ,A member was removed from a security-enabled local group,All_Staff_Read_Only,DEV\natalie89,2026-08-17 03:53:19
EMAIL-21.VARGAS.NET,A member was added to a security-enabled local group,All_Staff_Read_Only,GUEST\SVC_ricky18,2026-08-29 05:08:30
SRV-37.THOMPSON-ANDERSON.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\fwilliams,2026-08-06 05:55:35
DESKTOP-34.RICE.COM,A member was removed from a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\TEMP_david09,2026-08-20 22:55:23
WEB-37.SANCHEZ-SANCHEZ.INFO,A member was added to a security-enabled local group,Marketing_Share,DEV\abbottlisa,2026-08-05 15:01:53
EMAIL-31.SALAS.NET,Logon failure,Domain Admins,CORP\SVC_imitchell,2026-08-17 17:17:01
DB-11.THOMPSON.BIZ,A member was removed from a security-enabled local group,Domain Admins,OLD_DOMAIN.LEGACY.COM\gary09,2026-08-17 15:58:10
LT-18.STEVENS.COM,A member was added to a security-enabled global group,Domain Admins,CORP\isanders,2026-08-27 07:55:35
LAPTOP-73.MOORE-ROBERTS.COM,A member was added to a security-enabled global group,Domain Admins,OLD_DOMAIN.LEGACY.COM\wellskimberly,2026-08-25 19:49:30
DB-45.RIOS.COM,User account locked out,All_Staff_Read_Only,GUEST\TEMP_rcarter,2026-08-16 10:14:51
WEB-76.HARTMAN-BROWN.BIZ,A member was added to a security-enabled global group,IT_Helpdesk,CORP\hcooper,2026-08-05 23:42:58
LT-18.SANDOVAL.COM,Logon failure,Remote Desktop Users,CORP\escobaryolanda,2026-08-13 02:19:39
EMAIL-98.FOWLER-TAYLOR.INFO,A member was removed from a security-enabled local group,All_Staff_Read_Only,DEV\williammarshall,2026-08-05 19:28:55
SRV-47.BRYANT.COM,A member was added to a security-enabled global group,Remote Desktop Users,GUEST\ballardmegan,2026-08-23 01:39:39
LT-93.HOGAN-MASSEY.BIZ,A member was removed from a security-enabled local group,Marketing_Share,CORP\matthewbaker,2026-08-05 01:21:26
LAPTOP-49.WILSON.INFO,User account locked out,Administrators,CORP\walkermiranda,2026-08-14 00:04:41
EMAIL-02.ROBINSON.BIZ,A member was removed from a security-enabled local group,Marketing_Share,GUEST\amber88,2026-08-10 21:22:23
LAPTOP-79.MCCOY.COM,A member was removed from a security-enabled local group,Marketing_Share,CORP\ubowman,2026-08-20 23:47:40
EMAIL-43.FORD-BARRERA.INFO,User account locked out,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\morrisgregory,2026-08-04 21:32:31
DESKTOP-04.KIRK.NET,A member was removed from a security-enabled local group,Administrators,CORP\mortonjonathan,2026-08-19 17:23:25
DB-62.KELLEY.COM,A member was added to a security-enabled global group,Administrators,GUEST\ikline,2026-08-06 15:51:15
LAPTOP-23.JOHNSON.COM,A member was added to a security-enabled local group,IT_Helpdesk,CORP\hulltrevor,2026-08-26 01:24:22
DESKTOP-27.HARVEY.BIZ,User account locked out,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\SVC_meganadams,2026-08-09 18:37:48
SRV-76.POTTER-GOOD.COM,A member was added to a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\SVC_nicolehale,2026-08-08 22:35:01
DB-11.HOLT.NET,A member was removed from a security-enabled local group,IT_Helpdesk,DEV\sara80,2026-08-21 11:16:20
LAPTOP-54.HOLLOWAY-SIMMONS.COM,A member was removed from a security-enabled local group,Marketing_Share,DEV\stevendavenport,2026-08-04 14:02:34
WEB-30.HICKS-BAKER.COM,A member was added to a security-enabled local group,Administrators,GUEST\christophercastaneda,2026-08-14 16:20:13
DESKTOP-07.HERNANDEZ.COM,User account locked out,Remote Desktop Users,DEV\floreskaren,2026-08-19 19:22:54
WEB-78.BLACK-GARCIA.NET,A member was added to a security-enabled local group,Domain Admins,GUEST\melissasmith,2026-08-07 01:27:46
EMAIL-24.LYNCH.INFO,User account locked out,Marketing_Share,DEV\kallen,2026-08-05 17:44:36
WEB-80.MENDOZA.COM,User account locked out,IT_Helpdesk,DEV\SVC_joshua97,2026-08-06 03:08:02
SRV-16.GONZALEZ.COM,A member was added to a security-enabled global group,Administrators,GUEST\TEMP_david17,2026-08-27 13:26:02
DB-72.DAVIS.COM,A member was removed from a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\SVC_erikawalters,2026-08-28 22:09:08
SRV-01.MORALES.BIZ,A member was added to a security-enabled global group,IT_Helpdesk,GUEST\rshaw,2026-08-18 12:51:03
LT-43.WATERS.COM,Logon failure,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\clarence71,2026-08-15 03:04:48
LT-17.TANNER-GUTIERREZ.COM,A member was added to a security-enabled local group,Administrators,DEV\pthompson,2026-08-26 17:13:27
SRV-92.MASON-RODGERS.BIZ,A member was added to a security-enabled global group,Remote Desktop Users,GUEST\tylermary,2026-08-06 05:26:52
SRV-99.HARPER.COM,Logon failure,IT_Helpdesk,DEV\courtneystephens,2026-08-10 23:25:53
WEB-72.ROBERTS-REYNOLDS.NET,Logon failure,Marketing_Share,DEV\jennifer83,2026-08-09 02:11:14
LAPTOP-26.RODRIGUEZ.COM,User account locked out,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\annbrewer,2026-08-15 05:54:20
LAPTOP-54.RUSSELL.COM,A member was added to a security-enabled local group,Marketing_Share,GUEST\underwoodsara,2026-08-01 20:47:31
DB-58.BLEVINS-HURST.COM,Logon failure,Remote Desktop Users,GUEST\wjohnson,2026-08-28 16:47:39
LT-22.RICHARDSON.COM,A member was added to a security-enabled local group,Marketing_Share,GUEST\hannah34,2026-08-17 17:52:03
DB-57.ALLEN.ORG,A member was removed from a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\SVC_natalie71,2026-08-16 04:35:04
DESKTOP-45.RUIZ.COM,A member was added to a security-enabled local group,Marketing_Share,GUEST\ystanley,2026-08-11 02:54:06
DB-87.WILLIAMS.COM,A member was added to a security-enabled global group,Marketing_Share,DEV\SVC_josephhunter,2026-08-12 04:47:56
DESKTOP-76.LEE-TAYLOR.COM,Logon failure,Administrators,GUEST\SVC_imunoz,2026-08-02 21:52:27
EMAIL-11.HERRING.COM,User account locked out,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\maddenbrandy,2026-08-03 02:11:25
SRV-28.TRUJILLO.BIZ,A member was removed from a security-enabled local group,IT_Helpdesk,CORP\gonzalezmary,2026-08-27 23:27:59
LAPTOP-34.ODONNELL.INFO,Logon failure,Remote Desktop Users,GUEST\ahardy,2026-08-29 20:26:55
LAPTOP-30.FREEMAN-CAMPBELL.ORG,A member was removed from a security-enabled local group,Domain Admins,CORP\mcconnelljustin,2026-08-12 07:46:24
DB-11.PETERSON.COM,A member was removed from a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\TEMP_victoriawright,2026-08-01 00:29:41
EMAIL-71.PECK.COM,User account locked out,Administrators,DEV\melanie50,2026-08-05 12:10:11
SRV-73.BRUCE.BIZ,Logon failure,Administrators,OLD_DOMAIN.LEGACY.COM\williamswanda,2026-08-25 11:44:52
DESKTOP-67.RANDOLPH.NET,Logon failure,Domain Admins,OLD_DOMAIN.LEGACY.COM\jonathanacevedo,2026-08-24 06:58:52
LAPTOP-07.LESTER.COM,A member was removed from a security-enabled local group,Remote Desktop Users,GUEST\mendozajulie,2026-08-01 17:47:54
EMAIL-69.GRANT.NET,Logon failure,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\anthony20,2026-08-27 23:48:14
WEB-85.SMITH-JACKSON.COM,A member was added to a security-enabled local group,Remote Desktop Users,GUEST\devincalhoun,2026-08-14 17:20:35
LAPTOP-14.LUTZ.COM,A member was added to a security-enabled global group,IT_Helpdesk,DEV\courtney27,2026-08-23 12:05:48
LT-02.RAY-LOPEZ.COM,A member was added to a security-enabled global group,Remote Desktop Users,DEV\suewatkins,2026-08-11 17:08:25
DESKTOP-32.KENNEDY-GONZALEZ.COM,A member was removed from a security-enabled local group,IT_Helpdesk,CORP\SVC_elizabethboyle,2026-08-23 01:05:03
SRV-19.HICKS-SCOTT.COM,A member was added to a security-enabled local group,Remote Desktop Users,CORP\xfitzgerald,2026-08-06 20:18:38
WEB-99.GARZA.COM,A member was added to a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\qdelgado,2026-08-20 15:05:20
EMAIL-22.GARCIA.INFO,A member was added to a security-enabled local group,Marketing_Share,GUEST\mcohen,2026-08-01 13:36:39
EMAIL-40.PEARSON-KIRBY.INFO,Logon failure,Marketing_Share,GUEST\kristinhancock,2026-08-24 23:40:05
DB-47.THOMPSON-IRWIN.COM,User account locked out,Domain Admins,CORP\jacquelinechapman,2026-08-17 08:27:55
SRV-42.MOORE.COM,A member was removed from a security-enabled local group,Administrators,CORP\SVC_wespinoza,2026-08-14 02:55:23
WEB-17.BARNETT.COM,A member was added to a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\qhoward,2026-08-28 22:06:23
WEB-50.GLASS-JONES.COM,Logon failure,Domain Admins,CORP\SVC_zanderson,2026-08-09 05:26:50
DB-65.NIELSEN.NET,A member was removed from a security-enabled local group,Remote Desktop Users,GUEST\mckinneyjeffrey,2026-08-16 06:40:33
WEB-80.PETERS.INFO,User account locked out,Administrators,DEV\SVC_rodriguezjulia,2026-08-07 17:33:22
WEB-68.SCHULTZ.NET,A member was added to a security-enabled global group,IT_Helpdesk,GUEST\andersondean,2026-08-01 04:24:35
DESKTOP-76.NORRIS-SNYDER.BIZ,Logon failure,Marketing_Share,GUEST\TEMP_andersonpatrick,2026-08-04 20:53:59
LT-11.NORTON-NORRIS.INFO,A member was removed from a security-enabled local group,All_Staff_Read_Only,GUEST\kguerra,2026-08-20 19:52:29
DESKTOP-44.JONES.COM,Logon failure,Marketing_Share,OLD_DOMAIN.LEGACY.COM\carlos76,2026-08-26 18:08:07
DESKTOP-35.SULLIVAN.NET,User account locked out,Administrators,OLD_DOMAIN.LEGACY.COM\kyle53,2026-08-25 10:21:44
SRV-73.HIGGINS.ORG,User account locked out,IT_Helpdesk,GUEST\emurphy,2026-08-19 23:34:03
LAPTOP-81.MORENO.BIZ,A member was removed from a security-enabled local group,Domain Admins,GUEST\bcruz,2026-08-05 13:05:16
DB-80.DAVIS-TORRES.COM,A member was added to a security-enabled global group,Marketing_Share,CORP\SVC_richardsmith,2026-08-20 06:10:39
LAPTOP-74.THOMAS.INFO,Logon failure,Remote Desktop Users,DEV\mark26,2026-08-26 03:30:03
SRV-91.MITCHELL.INFO,A member was added to a security-enabled global group,All_Staff_Read_Only,GUEST\lisa09,2026-08-21 23:54:39
LT-24.PHILLIPS.NET,A member was added to a security-enabled local group,Domain Admins,GUEST\marshalljoseph,2026-08-03 11:06:34
EMAIL-55.BROWN.COM,A member was removed from a security-enabled local group,Domain Admins,OLD_DOMAIN.LEGACY.COM\josephweber,2026-08-30 02:16:27
DB-63.SMITH.COM,A member was removed from a security-enabled local group,Domain Admins,CORP\edwinhines,2026-08-13 09:58:22
WEB-84.THOMPSON.BIZ,A member was removed from a security-enabled local group,Administrators,GUEST\whitedebra,2026-08-24 10:39:24
DB-72.JAMES-FARMER.COM,Logon failure,Remote Desktop Users,DEV\brendaross,2026-08-07 21:11:47
SRV-65.DAVILA-SMITH.COM,A member was removed from a security-enabled local group,Domain Admins,CORP\TEMP_sandra53,2026-08-16 12:32:47
LAPTOP-91.GONZALEZ-MCBRIDE.COM,User account locked out,Administrators,DEV\christopher99,2026-08-22 00:21:41
DB-23.FARRELL.NET,Logon failure,IT_Helpdesk,GUEST\SVC_higginsmario,2026-08-06 20:12:16
EMAIL-58.WONG.COM,A member was added to a security-enabled local group,Administrators,CORP\TEMP_sarah22,2026-08-28 01:13:20
SRV-10.JACKSON.COM,Logon failure,Domain Admins,GUEST\cruzerica,2026-08-25 02:04:15
WEB-69.BRADLEY-RICE.COM,A member was added to a security-enabled global group,Marketing_Share,CORP\mhernandez,2026-08-04 08:40:20
DESKTOP-18.KELLY-GOODWIN.COM,Logon failure,All_Staff_Read_Only,CORP\medinadavid,2026-08-16 01:36:25
DB-58.PALMER.INFO,A member was added to a security-enabled global group,Remote Desktop Users,CORP\murphyelizabeth,2026-08-18 21:43:47
DESKTOP-95.MCGEE-WARE.BIZ,User account locked out,Marketing_Share,OLD_DOMAIN.LEGACY.COM\glassvirginia,2026-08-21 05:02:39
DESKTOP-99.BURNS.NET,A member was added to a security-enabled global group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\floresmichael,2026-08-13 16:21:23
DB-07.HARRIS.COM,A member was added to a security-enabled global group,Marketing_Share,DEV\SVC_danielle25,2026-08-15 19:52:55
LAPTOP-23.RAMIREZ.COM,Logon failure,Remote Desktop Users,GUEST\stephen06,2026-08-05 10:34:05
DB-41.MANNING.COM,Logon failure,All_Staff_Read_Only,DEV\nicole39,2026-08-28 07:48:21
LAPTOP-84.PINEDA.COM,User account locked out,Administrators,GUEST\gregorypalmer,2026-08-28 20:35:49
LT-13.ESCOBAR-STRONG.COM,A member was added to a security-enabled global group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\melanie46,2026-08-10 05:11:13
WEB-00.SALAS.COM,A member was added to a security-enabled global group,IT_Helpdesk,CORP\adamsdonald,2026-08-26 03:19:35
LT-34.BROOKS-POWERS.ORG,A member was added to a security-enabled global group,Marketing_Share,DEV\austin67,2026-08-06 05:03:03
LAPTOP-43.DRAKE.BIZ,A member was added to a security-enabled global group,Administrators,DEV\glovercynthia,2026-08-04 21:45:21
EMAIL-80.SUAREZ.ORG,A member was removed from a security-enabled local group,Administrators,CORP\sharonsolomon,2026-08-27 20:34:19
SRV-19.LUCERO-STOKES.INFO,A member was removed from a security-enabled local group,Domain Admins,CORP\patricia48,2026-08-20 21:53:52
LAPTOP-39.ORTIZ.COM,A member was removed from a security-enabled local group,Remote Desktop Users,CORP\terrirodriguez,2026-08-02 09:12:41
DESKTOP-52.WHITE-MCKINNEY.COM,Logon failure,Marketing_Share,OLD_DOMAIN.LEGACY.COM\olivia32,2026-08-26 12:05:06
DESKTOP-69.HENSON-MCMILLAN.COM,Logon failure,Domain Admins,DEV\TEMP_medinamegan,2026-08-21 21:09:02
DESKTOP-90.HOWELL-SOSA.COM,User account locked out,Domain Admins,CORP\pwilliams,2026-08-03 17:35:40
DB-74.VASQUEZ.COM,A member was added to a security-enabled local group,Remote Desktop Users,GUEST\rodriguezdenise,2026-08-28 11:00:50
DESKTOP-93.LITTLE.BIZ,User account locked out,IT_Helpdesk,DEV\lewisseth,2026-08-10 08:18:56
SRV-40.MEYERS.ORG,Logon failure,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\xmartinez,2026-08-08 01:10:13
LAPTOP-94.KELLY.COM,A member was added to a security-enabled global group,Marketing_Share,CORP\tdawson,2026-08-12 04:53:16
SRV-92.GALLAGHER.INFO,A member was added to a security-enabled local group,Marketing_Share,CORP\pharrison,2026-08-31 12:57:48
WEB-93.JOHNSTON.COM,User account locked out,Remote Desktop Users,GUEST\wilsontimothy,2026-08-02 12:03:44
LAPTOP-29.DOMINGUEZ.COM,User account locked out,Marketing_Share,OLD_DOMAIN.LEGACY.COM\debra22,2026-08-19 18:59:15
DB-74.EDWARDS.ORG,Logon failure,All_Staff_Read_Only,GUEST\kristinjohnson,2026-08-23 21:55:41
LAPTOP-46.WALTERS-ANDERSON.COM,A member was added to a security-enabled local group,Administrators,DEV\allenkimberly,2026-08-05 12:56:36
LT-55.GROSS.COM,Logon failure,Administrators,CORP\mary74,2026-08-24 12:49:35
EMAIL-45.FRANCO.COM,Logon failure,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\johnsonrichard,2026-08-18 05:06:49
DESKTOP-79.SMITH-HUGHES.INFO,Logon failure,Domain Admins,OLD_DOMAIN.LEGACY.COM\martinezcorey,2026-08-26 01:35:37
EMAIL-09.SMITH-SMITH.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,GUEST\SVC_kellyhart,2026-08-07 15:02:21
LT-44.SINGLETON.BIZ,Logon failure,Domain Admins,DEV\SVC_alvarezdylan,2026-08-31 04:00:04
SRV-87.JOHNSON-WILLIAMS.COM,A member was added to a security-enabled local group,IT_Helpdesk,CORP\kevinherrera,2026-08-08 23:28:00
EMAIL-65.HOFFMAN.COM,A member was added to a security-enabled local group,Administrators,CORP\isabel02,2026-08-29 17:16:44
LAPTOP-17.GOMEZ-BRYANT.COM,A member was added to a security-enabled global group,Administrators,DEV\cooperjessica,2026-08-01 05:39:34
LAPTOP-38.LEWIS.COM,A member was added to a security-enabled local group,Domain Admins,OLD_DOMAIN.LEGACY.COM\qkoch,2026-08-13 17:47:33
LT-68.GRANT-HARPER.COM,A member was added to a security-enabled local group,All_Staff_Read_Only,DEV\kathyholmes,2026-08-07 09:33:29
DB-11.BARNES.ORG,A member was added to a security-enabled local group,IT_Helpdesk,CORP\SVC_rebeccakennedy,2026-08-31 12:41:11
LT-85.BROWN.BIZ,A member was added to a security-enabled global group,Remote Desktop Users,DEV\garciamichael,2026-08-29 15:25:20
LT-12.MILLER.NET,A member was added to a security-enabled local group,Domain Admins,DEV\SVC_xpetty,2026-08-06 21:47:16
WEB-79.ALVARADO.NET,Logon failure,Administrators,OLD_DOMAIN.LEGACY.COM\hartmancurtis,2026-08-15 11:30:34
DB-64.MURRAY.COM,Logon failure,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\stephenglass,2026-08-17 06:41:46
DB-75.BERG.COM,A member was added to a security-enabled global group,Marketing_Share,GUEST\pwarren,2026-08-21 16:19:42
EMAIL-37.WATTS.INFO,A member was added to a security-enabled local group,IT_Helpdesk,GUEST\iliu,2026-08-01 17:41:47
WEB-40.PHILLIPS.NET,A member was added to a security-enabled local group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\zmaxwell,2026-08-20 00:33:47
DESKTOP-96.BARAJAS.COM,A member was added to a security-enabled global group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\SVC_williamsandrew,2026-08-28 23:13:31
SRV-24.TAYLOR.INFO,User account locked out,Administrators,DEV\brian50,2026-08-31 08:35:28
DESKTOP-44.JAMES-HUANG.INFO,A member was added to a security-enabled global group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\cory46,2026-08-26 07:42:52
LAPTOP-63.RAMIREZ.INFO,Logon failure,Domain Admins,GUEST\simscynthia,2026-08-31 12:44:18
DB-78.COOK.COM,User account locked out,IT_Helpdesk,DEV\ariley,2026-08-22 22:00:50
LT-36.WHITE.COM,User account locked out,All_Staff_Read_Only,CORP\sjenkins,2026-08-04 23:51:00
SRV-68.CHANDLER.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\ericvazquez,2026-08-07 11:39:30
WEB-59.STEVENS-POWELL.NET,User account locked out,Remote Desktop Users,DEV\millercrystal,2026-08-11 10:31:34
SRV-34.CLARK-ZAVALA.INFO,User account locked out,Administrators,GUEST\connor28,2026-08-03 06:51:00
LT-29.HANSEN.INFO,A member was added to a security-enabled local group,Domain Admins,OLD_DOMAIN.LEGACY.COM\deckersteve,2026-08-05 14:16:15
LT-66.SPENCER-BROWN.ORG,User account locked out,Domain Admins,DEV\traviswilliams,2026-08-18 06:59:44
DB-00.WEAVER.INFO,A member was added to a security-enabled local group,Remote Desktop Users,CORP\clinton75,2026-08-09 07:13:28
DESKTOP-03.WILSON-GUERRA.COM,A member was added to a security-enabled local group,Marketing_Share,CORP\barrydaniel,2026-08-09 02:06:07
LAPTOP-03.ALEXANDER.NET,Logon failure,Administrators,DEV\hclarke,2026-08-24 20:28:40
EMAIL-77.MOORE.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,CORP\michelle17,2026-08-10 12:25:11
EMAIL-28.DURAN.ORG,A member was removed from a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\SVC_weaverjason,2026-08-31 09:38:29
LT-66.RUIZ.ORG,Logon failure,Domain Admins,OLD_DOMAIN.LEGACY.COM\ivan92,2026-08-07 10:54:55
DB-90.MILLER-MOORE.COM,Logon failure,Marketing_Share,OLD_DOMAIN.LEGACY.COM\christopher72,2026-08-19 18:54:48
EMAIL-40.REEVES.INFO,A member was removed from a security-enabled local group,Remote Desktop Users,CORP\hamiltonlouis,2026-08-06 23:25:14
LAPTOP-81.COLLINS-LOGAN.COM,A member was added to a security-enabled global group,IT_Helpdesk,CORP\TEMP_thomasnewman,2026-08-20 02:03:49
DESKTOP-92.BURGESS-EDWARDS.BIZ,A member was added to a security-enabled local group,Marketing_Share,DEV\daniel58,2026-08-09 17:23:09
WEB-51.BONILLA-BOYER.BIZ,A member was added to a security-enabled global group,Domain Admins,OLD_DOMAIN.LEGACY.COM\knguyen,2026-08-09 13:27:01
DB-25.KLEIN.COM,A member was added to a security-enabled local group,Remote Desktop Users,DEV\umeyers,2026-08-20 12:41:44
DESKTOP-24.FERNANDEZ.COM,User account locked out,Domain Admins,OLD_DOMAIN.LEGACY.COM\torresedward,2026-08-01 13:41:12
LT-27.WEBER-LUCAS.COM,A member was removed from a security-enabled local group,IT_Helpdesk,GUEST\melissawillis,2026-08-04 22:43:10
LAPTOP-35.ALLEN.COM,A member was added to a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\SVC_cknight,2026-08-29 12:20:23
SRV-47.CLARKE.NET,A member was added to a security-enabled global group,IT_Helpdesk,GUEST\thompsonryan,2026-08-07 09:22:52
DESKTOP-08.POWELL-JONES.COM,Logon failure,Domain Admins,GUEST\antonio56,2026-08-08 05:04:17
LAPTOP-47.ADAMS.COM,User account locked out,Remote Desktop Users,GUEST\SVC_vgriffin,2026-08-12 03:16:25
SRV-04.TREVINO.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\jessicafarrell,2026-08-28 07:46:56
EMAIL-72.ALLEN-ALLEN.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\sestes,2026-08-14 00:14:01
LAPTOP-67.HUNT-WILLIAMS.INFO,A member was added to a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\brent53,2026-08-15 15:31:06
LAPTOP-32.CARDENAS.COM,A member was added to a security-enabled local group,Domain Admins,GUEST\petermay,2026-08-02 03:12:07
EMAIL-20.JOHNSON.ORG,User account locked out,Domain Admins,CORP\proctorronald,2026-08-25 21:03:08
DB-51.BROWN.BIZ,User account locked out,Administrators,GUEST\SVC_bookerkathy,2026-08-10 22:49:00
EMAIL-42.SANDERS.COM,User account locked out,All_Staff_Read_Only,DEV\rmaynard,2026-08-09 07:08:21
